time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2022/09/13/22:01:47.952965,448495,1663131707,952732144,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692665258990687, -0.7081118387034913, -0.14229852357973272, -0.4616773885539551, -0.043606106434957326, -3.1670809427844446)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.341681480407715, -5.095772743225098, -0.11399470269680023, -0.159412682056427, -0.1469157338142395, 0.26049911975860596)"
2022/09/13/22:01:47.955210,448496,1663131707,954715853,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7080988448909302, -0.1423113981830042, -0.4616643947413941, -0.043581787739888966, -3.1670802275287073)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3544225692749023, -5.076076507568359, -0.11966830492019653, -0.1669875681400299, -0.1402580440044403, 0.232950821518898)"
2022/09/13/22:01:47.956909,448497,1663131707,956735909,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693294684039515, -0.7080871623805542, -0.14229852357973272, -0.4617152971080323, -0.043606106434957326, -3.1671558062182825)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.354309320449829, -5.098597526550293, -0.14990074932575226, -0.16143089532852173, -0.1441134512424469, 0.22525402903556824)"
2022/09/13/22:01:47.959219,448498,1663131707,958721708,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7080860894969483, -0.14229900041689092, -0.4617014688304444, -0.043583218251363576, -3.167079750691549)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.312803268432617, -5.116176128387451, -0.15548163652420044, -0.17294028401374817, -0.14057113230228424, 0.2435690313577652)"
2022/09/13/22:01:47.961410,448499,1663131707,960737267,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7081099909595032, -0.142310921345846, -0.4617014688304444, -0.04358131090273076, -3.167081419621603)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.341714382171631, -5.092698097229004, -0.1643429547548294, -0.1607072353363037, -0.1426478922367096, 0.24188551306724548)"
2022/09/13/22:01:47.963152,448500,1663131707,962746652,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693022886859339, -0.7080856722644349, -0.14227372804750615, -0.4616531890681763, -0.043606106434957326, -3.167081419621603)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3162357807159424, -5.119900226593018, -0.1689082235097885, -0.156499445438385, -0.14806292951107025, 0.2267993986606598)"
2022/09/13/22:01:47.965369,448501,1663131707,964786466,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692670027362269, -0.7080728572658082, -0.1422980467425745, -0.46170134962115483, -0.04360801378359014, -3.1670802275287073)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.321432113647461, -5.066162109375, -0.1626005470752716, -0.16058185696601868, -0.14700907468795776, 0.22166308760643005)"
2022/09/13/22:01:47.967062,448502,1663131707,966752716,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693037191974085, -0.7080616515925904, -0.14232331911195928, -0.4616885942271729, -0.043581787739888966, -3.1670799891101282)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.337912082672119, -5.089826583862305, -0.13665390014648438, -0.15554207563400269, -0.14139290153980255, 0.23893147706985474)"
2022/09/13/22:01:47.969312,448503,1663131707,968733659,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169267479573385, -0.7080871623805542, -0.14228564897646123, -0.4616643947413941, -0.04358131090273076, -3.1670942942248743)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.311257839202881, -5.105963230133057, -0.16832837462425232, -0.15878012776374817, -0.1414153277873993, 0.2470758557319641)"
2022/09/13/22:01:47.970995,448504,1663131707,970737518,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692784468280237, -0.7080871027759095, -0.14228612581361944, -0.46170158803973393, -0.04361945787538701, -3.1670690218554896)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.289130210876465, -5.109048843383789, -0.09951391816139221, -0.17133329808712006, -0.15654654800891876, 0.22733384370803833)"
2022/09/13/22:01:47.973193,448505,1663131707,972743993,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7080738109401246, -0.1423113981830042, -0.46166475236926274, -0.04355746904482061, -3.1670804659472864)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.370723247528076, -5.11113977432251, -0.10843203961849213, -0.16383790969848633, -0.15761324763298035, 0.23058375716209412)"
2022/09/13/22:01:47.974915,448506,1663131707,974709335,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692917982684534, -0.7080621284297486, -0.142310921345846, -0.4616636794856568, -0.043593708668844044, -3.16705567041506)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.330866575241089, -5.0738935470581055, -0.15311117470264435, -0.17414678633213043, -0.13362053036689758, 0.2476586103439331)"
2022/09/13/22:01:47.977144,448507,1663131707,976696118,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693161169635218, -0.7080992025187989, -0.1422975699054163, -0.4617014688304444, -0.04360658327211553, -3.1670807043658655)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.281013011932373, -5.0997209548950195, -0.14554546773433685, -0.1769559383392334, -0.15158230066299438, 0.231812983751297)"
2022/09/13/22:01:47.979369,448508,1663131707,978705268,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692660490619105, -0.7080986064723511, -0.1422980467425745, -0.461678223018982, -0.04358274141420537, -3.167044703160421)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3357863426208496, -5.119823932647705, -0.11365437507629395, -0.1577792465686798, -0.13623377680778503, 0.22807563841342926)"
2022/09/13/22:01:47.981059,448509,1663131707,980715047,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7080739301494141, -0.1423123518573206, -0.4616512817195435, -0.04358274141420537, -3.167081658040182)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3454341888427734, -5.083651065826416, -0.142644003033638, -0.17305932939052582, -0.1421152651309967, 0.24758249521255493)"
2022/09/13/22:01:47.983329,448510,1663131707,982695480,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7080863875201722, -0.14228564897646123, -0.4616522353938599, -0.04358131090273076, -3.167081658040182)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.307957887649536, -5.11630916595459, -0.24785694479942322, -0.1652936041355133, -0.14271077513694763, 0.24961838126182556)"
2022/09/13/22:01:47.985043,448511,1663131707,984731081,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169302765523092, -0.7080609959414979, -0.14229852357973272, -0.4616902631572266, -0.043581787739888966, -3.1670683065997522)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3249940872192383, -5.113592147827148, -0.12021037936210632, -0.1712154746055603, -0.15045911073684692, 0.23053783178329468)"
2022/09/13/22:01:47.987244,448512,1663131707,986729891,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693022886859339, -0.7081124943545838, -0.1422484556781214, -0.46171386659655766, -0.043569389973775685, -3.1671176592456263)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3172316551208496, -5.124410152435303, -0.11441393196582794, -0.1681995391845703, -0.13341158628463745, 0.23235362768173218)"
2022/09/13/22:01:47.989019,448513,1663131707,988782032,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7081239980510254, -0.14227372804750615, -0.46167679250750737, -0.043570820485250294, -3.1671064535724085)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3396100997924805, -5.121376037597656, -0.15893889963626862, -0.15960492193698883, -0.14183273911476135, 0.2424566149711609)"
2022/09/13/22:01:47.991221,448514,1663131707,990698896,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169302765523092, -0.7080865067294617, -0.1422980467425745, -0.4616651099971314, -0.04354459444154912, -3.167105261479513)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.333136558532715, -5.09596061706543, -0.1990985870361328, -0.1672370731830597, -0.13266219198703766, 0.23298028111457825)"
2022/09/13/22:01:47.993494,448515,1663131707,992777854,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692917982684534, -0.7081238788417359, -0.14228707948793584, -0.46166475236926274, -0.043570820485250294, -3.167105023060934)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.357292652130127, -5.143791198730469, -0.11951932311058044, -0.1617211252450943, -0.14043313264846802, 0.23870092630386353)"
2022/09/13/22:01:47.999027,448516,1663131707,994754858,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692903677569788, -0.7080981296351929, -0.1423118750201624, -0.4617021840861817, -0.04356986681093389, -3.1670685450183313)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3650083541870117, -5.089094161987305, -0.14969927072525024, -0.1637202501296997, -0.13878735899925232, 0.24195221066474915)"
2022/09/13/22:01:47.999048,448517,1663131707,996749672,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692536512957972, -0.7080866259387513, -0.14227372804750615, -0.4617019456676026, -0.04356891313661748, -3.167055908833639)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.324230194091797, -5.08817195892334, -0.12944522500038147, -0.15070277452468872, -0.1458962857723236, 0.2330479770898819)"
2022/09/13/22:01:47.999485,448518,1663131707,998700723,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693037191974085, -0.708085374241211, -0.14228612581361944, -0.4617024225047608, -0.043569389973775685, -3.167056385670797)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3487472534179688, -5.102025032043457, -0.12431054562330246, -0.15773065388202667, -0.14463429152965546, 0.2504333257675171)"
2022/09/13/22:01:48.001195,448519,1663131708,719019,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692922751056116, -0.7080984872630616, -0.1422975699054163, -0.46167583883319097, -0.04361945787538701, -3.1670692602740687)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.326615810394287, -5.091003894805908, -0.12289288640022278, -0.1694205403327942, -0.1495210975408554, 0.23694542050361633)"
2022/09/13/22:01:48.003576,448520,1663131708,2737943,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7080738705447693, -0.1422975699054163, -0.4616786998561402, -0.043569389973775685, -3.167081896458761)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3554847240448, -5.1095757484436035, -0.1412990689277649, -0.16385459899902344, -0.14871612191200256, 0.22866782546043396)"
2022/09/13/22:01:48.005167,448521,1663131708,4703445,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7080745261958619, -0.14228660265077764, -0.4616643947413941, -0.04361945787538701, -3.1670807043658655)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.322852611541748, -5.058195114135742, -0.15286344289779663, -0.15318205952644348, -0.14427441358566284, 0.24377106130123138)"
2022/09/13/22:01:48.007431,448522,1663131708,6680470,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692665258990687, -0.7081115406802674, -0.14229852357973272, -0.46170182645831304, -0.043595139180318654, -3.1670671145068567)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3110811710357666, -5.073148727416992, -0.14934097230434418, -0.15084953606128693, -0.14156556129455566, 0.23424091935157776)"
2022/09/13/22:01:48.009119,448523,1663131708,8712490,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7081102293780823, -0.14229947725404912, -0.46168966711077886, -0.04359418550600225, -3.1671062151538294)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2901268005371094, -5.062795639038086, -0.19251900911331177, -0.15960083901882172, -0.14446699619293213, 0.23440134525299072)"
2022/09/13/22:01:48.011317,448524,1663131708,10677055,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169267479573385, -0.7081231039813538, -0.14232331911195928, -0.4616772693446656, -0.043593708668844044, -3.167067829762594)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.339571475982666, -5.090121269226074, -0.18344315886497498, -0.14828237891197205, -0.13310842216014862, 0.2438584268093109)"
2022/09/13/22:01:48.013055,448525,1663131708,12712541,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169302765523092, -0.7080988448909302, -0.142310921345846, -0.4616776269725342, -0.04355842271913701, -3.1670683065997522)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.325099468231201, -5.057859420776367, -0.15829937160015106, -0.16787084937095642, -0.1460450440645218, 0.24476408958435059)"
2022/09/13/22:01:48.015275,448526,1663131708,14732433,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169278923665182, -0.7080737513354798, -0.142310921345846, -0.4616895479014893, -0.043556992207662404, -3.167093340550558)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.32086181640625, -5.089888572692871, -0.17261789739131927, -0.1602528989315033, -0.1519976556301117, 0.23186735808849335)"
2022/09/13/22:01:48.016961,448527,1663131708,16713875,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693156401263636, -0.7080354255488892, -0.142310921345846, -0.46168895185504155, -0.04358131090273076, -3.167093578969137)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.283036231994629, -5.102616310119629, -0.0889187604188919, -0.15956827998161316, -0.14767004549503326, 0.2240385115146637)"
2022/09/13/22:01:48.019252,448528,1663131708,18740203,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169302765523092, -0.7080985468677063, -0.14228612581361944, -0.4616893094829102, -0.04358274141420537, -3.1671181360827845)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3413519859313965, -5.101950168609619, -0.15498700737953186, -0.1650044322013855, -0.13049425184726715, 0.23379066586494446)"
2022/09/13/22:01:48.020911,448529,1663131708,20699456,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692546049701136, -0.7081110042384644, -0.14227372804750615, -0.46168990552935796, -0.043545071278707326, -3.1671183745013636)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.292433738708496, -5.107810020446777, -0.12614299356937408, -0.14968985319137573, -0.14804451167583466, 0.23769035935401917)"
2022/09/13/22:01:48.023165,448530,1663131708,22707598,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693151632892054, -0.7080972951701661, -0.14227372804750615, -0.4617014688304444, -0.043595139180318654, -3.1670809427844446)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3192684650421143, -5.142790794372559, -0.15635311603546143, -0.14850826561450958, -0.13775721192359924, 0.22623078525066376)"
2022/09/13/22:01:48.025374,448531,1663131708,24718939,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169290844594137, -0.7080856126597901, -0.14228564897646123, -0.46168919027362065, -0.04358369508852178, -3.1670804659472864)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.377810478210449, -5.116771221160889, -0.1354476511478424, -0.16268447041511536, -0.144917830824852, 0.2271568775177002)"
2022/09/13/22:01:48.027056,448532,1663131708,26708778,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7080862087062378, -0.14228612581361944, -0.46166451395068364, -0.043607536946431935, -3.167093340550558)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.315877676010132, -5.079250335693359, -0.11966751515865326, -0.17538157105445862, -0.13293704390525818, 0.25103288888931274)"
2022/09/13/22:01:48.029314,448533,1663131708,28696248,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7080984276584168, -0.14229852357973272, -0.4617021840861817, -0.043569389973775685, -3.1671069304095667)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.327491521835327, -5.144342422485352, -0.1009499728679657, -0.1787550151348114, -0.15559591352939606, 0.2508090138435364)"
2022/09/13/22:01:48.030958,448534,1663131708,30701890,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.708073691730835, -0.14226133028139287, -0.4617142242244263, -0.04355746904482061, -3.1670809427844446)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.288444757461548, -5.093477249145508, -0.12965898215770721, -0.16627001762390137, -0.12731683254241943, 0.2309541255235672)"
2022/09/13/22:01:48.033234,448535,1663131708,32693448,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169278923665182, -0.7080751222423096, -0.14226133028139287, -0.46172745645556645, -0.04358274141420537, -3.1670926252948206)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3063907623291016, -5.056529521942139, -0.11857035756111145, -0.15855355560779572, -0.1355213075876236, 0.24456441402435303)"
2022/09/13/22:01:48.034913,448536,1663131708,34709223,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7080486577800293, -0.14228660265077764, -0.46165116251025395, -0.04359418550600225, -3.167105738316671)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.334573268890381, -5.085173606872559, -0.1260220855474472, -0.1682741641998291, -0.13947607576847076, 0.23995453119277954)"
2022/09/13/22:01:48.037106,448537,1663131708,36699663,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.16931659380068, -0.7080981892398377, -0.14227468172182256, -0.4616653484157105, -0.04358226457704717, -3.1670687834369105)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3766088485717773, -5.073489189147949, -0.121085025370121, -0.16077139973640442, -0.1351180076599121, 0.2250060886144638)"
2022/09/13/22:01:48.039325,448538,1663131708,38695343,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692803541766565, -0.7080864471248169, -0.142310921345846, -0.4617280525020142, -0.04358226457704717, -3.1670807043658655)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.352714776992798, -5.061776638031006, -0.12060751020908356, -0.155914306640625, -0.13997448980808258, 0.24697357416152954)"
2022/09/13/22:01:48.041000,448539,1663131708,40702369,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692798773394983, -0.7080985468677063, -0.14229852357973272, -0.4616773885539551, -0.04356891313661748, -3.167107168828146)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.34834885597229, -5.112190246582031, -0.14496657252311707, -0.16503308713436127, -0.1521553099155426, 0.264875590801239)"
2022/09/13/22:01:48.043239,448540,1663131708,42710307,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.708098368053772, -0.1423113981830042, -0.46170111120257573, -0.04358274141420537, -3.167093817387716)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3341221809387207, -5.072808742523193, -0.12217877060174942, -0.1627480685710907, -0.14438652992248535, 0.22850100696086884)"
2022/09/13/22:01:48.044929,448541,1663131708,44681605,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169302765523092, -0.7080737513354798, -0.14227277437318975, -0.4616646331599732, -0.04361898103822881, -3.1670802275287073)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.356619358062744, -5.1369853019714355, -0.11125083267688751, -0.160641610622406, -0.1316445767879486, 0.23612596094608307)"
2022/09/13/22:01:48.047191,448542,1663131708,46697850,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7080864471248169, -0.14226133028139287, -0.4616878789714356, -0.04356986681093389, -3.167043749486105)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3604698181152344, -5.084763050079346, -0.1648523062467575, -0.1601373851299286, -0.13284003734588623, 0.22925688326358795)"
2022/09/13/22:01:48.048931,448543,1663131708,48708917,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7080727380565186, -0.14227372804750615, -0.4617266219905396, -0.04360658327211553, -3.1670809427844446)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.285172939300537, -5.088275909423828, -0.15229210257530212, -0.16182319819927216, -0.14614002406597137, 0.24095112085342407)"
2022/09/13/22:01:48.051196,448544,1663131708,50727940,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692670027362269, -0.7080739301494141, -0.1423113981830042, -0.4616512817195435, -0.04359466234316045, -3.1670802275287073)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.326575994491577, -5.062908172607422, -0.17421168088912964, -0.15407273173332214, -0.14029718935489655, 0.22314172983169556)"
2022/09/13/22:01:48.053482,448545,1663131708,52835259,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169278923665182, -0.7081228655627747, -0.14229852357973272, -0.4616759580424805, -0.04359466234316045, -3.1670807043658655)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3564889430999756, -5.107170104980469, -0.1305953413248062, -0.16161489486694336, -0.13803058862686157, 0.22791358828544617)"
2022/09/13/22:01:48.055174,448546,1663131708,54823144,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692546049701136, -0.7081110042384644, -0.14228660265077764, -0.4616773885539551, -0.04358131090273076, -3.167081658040182)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.329535722732544, -5.071075916290283, -0.15090620517730713, -0.15746890008449554, -0.1370503455400467, 0.2505089044570923)"
2022/09/13/22:01:48.057387,448547,1663131708,56730503,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692665258990687, -0.7080744665912171, -0.1423113981830042, -0.4616766732982178, -0.04359418550600225, -3.167081658040182)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3489830493927, -5.092252254486084, -0.1365436613559723, -0.15883082151412964, -0.14428913593292236, 0.23781928420066833)"
2022/09/13/22:01:48.059120,448548,1663131708,58770726,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692922751056116, -0.7080595058253785, -0.14228564897646123, -0.4617261451533814, -0.04355794588197881, -3.1670809427844446)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.317685842514038, -5.07486629486084, -0.21033966541290283, -0.1651713252067566, -0.14222262799739838, 0.23237469792366028)"
2022/09/13/22:01:48.061392,448549,1663131708,60739152,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692917982684534, -0.7080732744983216, -0.1423123518573206, -0.4616900247386475, -0.04356986681093389, -3.1670430342303675)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.29439640045166, -5.099773406982422, -0.14632870256900787, -0.15603114664554596, -0.14943982660770416, 0.23579925298690796)"
